video name,MOS,Err
540p_clip_10_codec_4_quality_3,2.66328099033056,0.077659709293778
540p_clip_10_codec_4_quality_4,3.5249847107724,0.093544283178048
540p_clip_11_codec_1_quality_1,2.84529990783946,0.09618533783227
540p_clip_11_codec_1_quality_2,3.09403910636051,0.112535414697129
540p_clip_11_codec_1_quality_3,3.70808840540367,0.112891499946149
540p_clip_11_codec_1_quality_4,4.05102550555769,0.132518416092558
540p_clip_11_codec_2_quality_1,1.47753172219878,0.109530445868185
540p_clip_11_codec_2_quality_2,2.28597318531134,0.101042606000502
540p_clip_11_codec_2_quality_3,3.66216926096545,0.090965430211497
540p_clip_11_codec_2_quality_4,3.61862972420475,0.111436611005076
540p_clip_11_codec_3_quality_1,1.46838961974779,0.105043416419335
540p_clip_11_codec_3_quality_2,2.31238881262759,0.117833309783029
540p_clip_11_codec_3_quality_3,3.5758377746283,0.079809031120672
540p_clip_11_codec_3_quality_4,3.83385841102196,0.127452549927149
540p_clip_11_codec_4_quality_1,1.5039416548606,0.09877377025938
540p_clip_11_codec_4_quality_2,1.97213994674408,0.113524211676131
540p_clip_11_codec_4_quality_3,2.85133563002047,0.111005909113999
540p_clip_11_codec_4_quality_4,3.18858546284742,0.107480928134911
540p_clip_12_codec_1_quality_1,2.8542832312928,0.077628381584192
540p_clip_12_codec_1_quality_2,3.41959307583595,0.071826743864871
540p_clip_12_codec_1_quality_3,3.5640021355024,0.107303069568209
540p_clip_12_codec_1_quality_4,3.64008084995913,0.105230919266431
540p_clip_12_codec_2_quality_1,1.52067484837796,0.079914921556661
540p_clip_12_codec_2_quality_2,2.64226268292389,0.073207907092931
540p_clip_12_codec_2_quality_3,3.63916998201054,0.109992771727794
540p_clip_12_codec_2_quality_4,3.78211394518464,0.084752802183964
540p_clip_12_codec_3_quality_1,1.56711149698205,0.083215962968363
540p_clip_12_codec_3_quality_2,2.76433757715592,0.078364288283674
540p_clip_12_codec_3_quality_3,3.58274077208572,0.056261892835507
540p_clip_12_codec_3_quality_4,3.67911123977965,0.114795987140302
540p_clip_12_codec_4_quality_1,1.48781835073333,0.092685403716241
540p_clip_12_codec_4_quality_2,2.43350055318941,0.08036594528493
540p_clip_12_codec_4_quality_3,2.94691768544557,0.087300074380009
540p_clip_12_codec_4_quality_4,3.60533784938411,0.093021201685692
540p_clip_2_codec_1_quality_1,2.73783642002147,0.100884347784597
540p_clip_2_codec_1_quality_2,3.46658823355519,0.09912168186442
540p_clip_2_codec_1_quality_3,3.62230800087768,0.09905491741634
540p_clip_2_codec_1_quality_4,3.99729490629759,0.112410801252968
540p_clip_2_codec_2_quality_1,1.83825289787992,0.117149141920438
540p_clip_2_codec_2_quality_2,3.06782710611827,0.110594145321627
540p_clip_2_codec_2_quality_3,3.85022967528092,0.115022200086476
540p_clip_2_codec_2_quality_4,4.2366458427522,0.081011622242914
540p_clip_2_codec_3_quality_1,2.19196316106636,0.117947660621687
540p_clip_2_codec_3_quality_2,2.98792299734252,0.093807831216676
540p_clip_2_codec_3_quality_3,3.81025676852182,0.091643510315687
540p_clip_2_codec_3_quality_4,4.40518560407559,0.055137381664129
540p_clip_2_codec_4_quality_1,2.45320103397041,0.097221643291415
540p_clip_2_codec_4_quality_2,2.84367400661802,0.10869520459758
540p_clip_2_codec_4_quality_3,3.64110558846613,0.10711654710869
540p_clip_2_codec_4_quality_4,4.1859640816485,0.087207809517325
540p_clip_3_codec_1_quality_1,2.27718759924995,0.113735134567661
540p_clip_3_codec_1_quality_2,2.77668781327257,0.092067763868997
540p_clip_3_codec_1_quality_3,3.40133782687815,0.111277068770105
540p_clip_3_codec_1_quality_4,3.77958334635314,0.097460818899421
540p_clip_3_codec_2_quality_1,1.94091665050801,0.092891425290139
540p_clip_3_codec_2_quality_2,3.16065948809837,0.093102360136322
540p_clip_3_codec_2_quality_3,3.77159241355856,0.105433983206116
540p_clip_3_codec_2_quality_4,4.07133537721817,0.056763172766586
540p_clip_3_codec_3_quality_1,1.83476778194485,0.106364110819686
540p_clip_3_codec_3_quality_2,2.75460262074416,0.101076453730964
540p_clip_3_codec_3_quality_3,3.47091704927258,0.096025184197945
540p_clip_3_codec_3_quality_4,3.94936801725901,0.094863145463666
540p_clip_3_codec_4_quality_1,2.63672818812288,0.111434432575608
540p_clip_3_codec_4_quality_2,3.12733832636908,0.077553830170385
540p_clip_3_codec_4_quality_3,4.00469951575313,0.098438997574005
540p_clip_3_codec_4_quality_4,4.22317323973292,0.075465764965816
540p_clip_4_codec_1_quality_1,3.34892659724559,0.086446298894991
540p_clip_4_codec_1_quality_2,2.59033240073157,0.109144780242008
540p_clip_4_codec_1_quality_3,3.69121489899854,0.093937791117913
540p_clip_4_codec_1_quality_4,3.89294028486052,0.11404879257452
540p_clip_4_codec_2_quality_1,1.53154218065891,0.089070058212811
540p_clip_4_codec_2_quality_2,2.22892277191443,0.083132043472787
540p_clip_4_codec_2_quality_3,3.28292045911871,0.074177306597201
540p_clip_4_codec_2_quality_4,3.89892476000679,0.063808439776462
540p_clip_4_codec_3_quality_1,1.40641996393758,0.087272107640703
540p_clip_4_codec_3_quality_2,2.49347390237321,0.089552846607056
540p_clip_4_codec_3_quality_3,3.20064706398654,0.087743942223122
540p_clip_4_codec_3_quality_4,3.70614954023377,0.101149111734012
540p_clip_4_codec_4_quality_1,1.88355728717733,0.101319683774142
540p_clip_4_codec_4_quality_2,2.30879994358776,0.084599702195063
540p_clip_4_codec_4_quality_3,2.97651279273112,0.070518359838877
540p_clip_4_codec_4_quality_4,3.59744722299004,0.09676018953539
540p_clip_6_codec_1_quality_1,2.98328100217242,0.091442574116693
540p_clip_6_codec_1_quality_2,2.33413854976359,0.076403755020155
540p_clip_6_codec_1_quality_3,3.62148879383844,0.095709768159027
540p_clip_6_codec_1_quality_4,3.77449618536787,0.098987352910846
540p_clip_6_codec_2_quality_1,1.46415736089271,0.078964886664633
540p_clip_6_codec_2_quality_2,2.32697394257047,0.081845618757549
540p_clip_6_codec_2_quality_3,3.5238075454432,0.07047607474455
540p_clip_6_codec_2_quality_4,3.97670068913499,0.097918456648654
540p_clip_6_codec_3_quality_1,1.43572642603991,0.080851824845423
540p_clip_6_codec_3_quality_2,2.46440036779545,0.074559263455977
540p_clip_6_codec_3_quality_3,3.45429385573935,0.048190118047438
540p_clip_6_codec_3_quality_4,3.85461590796956,0.086673440397858
540p_clip_6_codec_4_quality_1,1.38062204169206,0.08458790547603
540p_clip_6_codec_4_quality_2,2.06848419831484,0.088288396387601
540p_clip_6_codec_4_quality_3,3.04620810332565,0.095654954903794
540p_clip_6_codec_4_quality_4,3.41348139670494,0.08698573784031
540p_clip_7_codec_1_quality_1,2.41994544979271,0.0594053997408
540p_clip_7_codec_1_quality_2,3.24689711672036,0.114023871119262
540p_clip_7_codec_1_quality_3,3.4705743597577,0.102862147996248
540p_clip_7_codec_1_quality_4,3.51748079430853,0.073856499910639
540p_clip_7_codec_2_quality_1,1.46515201798311,0.1029099236826
540p_clip_7_codec_2_quality_2,1.79861909078321,0.115050169972915
540p_clip_7_codec_2_quality_3,3.06329411428494,0.100679758974493
540p_clip_7_codec_2_quality_4,3.41268415978745,0.107212608972315
540p_clip_7_codec_3_quality_1,1.4555303347838,0.096723769539427
540p_clip_7_codec_3_quality_2,2.01070039164224,0.099606480030396
540p_clip_7_codec_3_quality_3,3.13972167634601,0.117055646634287
540p_clip_7_codec_3_quality_4,3.52439866672958,0.095815891221985
540p_clip_7_codec_4_quality_1,1.42778872819504,0.085239416837798
540p_clip_7_codec_4_quality_2,1.6897685619406,0.098590978101031
540p_clip_7_codec_4_quality_3,2.41342568939314,0.133026736908942
540p_clip_7_codec_4_quality_4,2.50899415346291,0.103117932331159
540p_clip_8_codec_1_quality_1,2.92102956790017,0.078102654876655
540p_clip_8_codec_1_quality_2,3.62141625753192,0.092199721208533
540p_clip_8_codec_1_quality_3,4.17250743873636,0.096854430163576
540p_clip_8_codec_1_quality_4,4.38122600741772,0.1123951090579
540p_clip_8_codec_2_quality_1,1.68253941322435,0.090564911583412
540p_clip_8_codec_2_quality_2,2.74865955104796,0.094708589030824
540p_clip_8_codec_2_quality_3,3.92973719262352,0.097394560940204
540p_clip_8_codec_2_quality_4,4.2056237267911,0.111312525892753
540p_clip_8_codec_3_quality_1,1.70131112744275,0.105968596286053
540p_clip_8_codec_3_quality_2,2.65393171520122,0.071972350230374
540p_clip_8_codec_3_quality_3,3.70935686220659,0.091903321742709
540p_clip_8_codec_3_quality_4,4.32919721785033,0.09419505985366
540p_clip_8_codec_4_quality_1,1.80537937905559,0.094465006114692
540p_clip_8_codec_4_quality_2,2.66588237624156,0.089831288276561
540p_clip_8_codec_4_quality_3,3.2842597720646,0.0879134920183
540p_clip_8_codec_4_quality_4,3.63573054043074,0.079564922021217
540p_clip_9_codec_1_quality_1,2.54655912690321,0.085914029544031
540p_clip_9_codec_1_quality_2,2.96551325210021,0.08753305313988
540p_clip_9_codec_1_quality_3,3.5254830695949,0.095329270094414
540p_clip_9_codec_1_quality_4,3.89962666780277,0.095689155947757
540p_clip_9_codec_2_quality_1,1.00286150837031,0.068329650745112
540p_clip_9_codec_2_quality_2,1.91294447263954,0.105205699814598
540p_clip_9_codec_2_quality_3,3.16245107168674,0.093719243229267
540p_clip_9_codec_2_quality_4,3.8141106455277,0.100560647225331
540p_clip_9_codec_3_quality_1,1.1818925088474,0.084172211804533
540p_clip_9_codec_3_quality_2,1.66694161451657,0.093365791649541
540p_clip_9_codec_3_quality_3,3.17888776011924,0.090063556374704
540p_clip_9_codec_3_quality_4,3.71676714371929,0.105341178959531
540p_clip_9_codec_4_quality_1,1.01657834737993,0.091905378717516
540p_clip_9_codec_4_quality_2,1.57289331910229,0.101377742199943
540p_clip_9_codec_4_quality_3,2.24061181350829,0.099290848081619
540p_clip_9_codec_4_quality_4,2.90472325724084,0.094597552936325
720p_clip_10_codec_1_quality_1,2.34500401539321,0.118686621122411
720p_clip_10_codec_1_quality_2,3.01725299333121,0.092942887275524
720p_clip_10_codec_1_quality_3,3.74770423509024,0.082197592015956
720p_clip_10_codec_1_quality_4,4.04031222295654,0.105423241890079
720p_clip_10_codec_1_quality_5,4.13203916254183,0.096314585460975
720p_clip_10_codec_2_quality_1,1.05478835994543,0.073180212438074
720p_clip_10_codec_2_quality_2,1.68897123142195,0.090304201851405
720p_clip_10_codec_2_quality_3,3.49686823969074,0.087750338395864
720p_clip_10_codec_2_quality_4,4.03352569723655,0.086423431914547
720p_clip_10_codec_2_quality_5,4.17771953233356,0.106390530225489
720p_clip_10_codec_3_quality_1,0.965140194724426,0.058968971478749
720p_clip_10_codec_3_quality_2,1.67939912223291,0.089882256491156
720p_clip_10_codec_3_quality_3,3.45554123984775,0.105641102577738
720p_clip_10_codec_3_quality_4,3.86584002211829,0.100260114851093
720p_clip_10_codec_3_quality_5,4.34951664814538,0.054725292955265
720p_clip_10_codec_4_quality_1,1.06867454270245,0.06905922186144
720p_clip_10_codec_4_quality_2,1.59092911226626,0.0916531740813
720p_clip_10_codec_4_quality_3,2.43110662215086,0.110724524716935
720p_clip_10_codec_4_quality_4,3.40131195323188,0.088835523497419
720p_clip_10_codec_4_quality_5,3.62704625579482,0.086446852017972
720p_clip_11_codec_1_quality_1,3.03197692693384,0.099505858136773
720p_clip_11_codec_1_quality_2,3.57518324677062,0.098693653071716
720p_clip_11_codec_1_quality_3,3.786375501499,0.112556847804295
720p_clip_11_codec_1_quality_4,3.75107187034819,0.103817937965056
720p_clip_11_codec_1_quality_5,3.78024972060454,0.091172400381564
720p_clip_11_codec_2_quality_1,1.42236895181803,0.11137799139644
720p_clip_11_codec_2_quality_2,2.2947321271084,0.093627743910662
720p_clip_11_codec_2_quality_3,3.25194198966248,0.085382858462178
720p_clip_11_codec_2_quality_4,3.50416177671153,0.077636863579739
720p_clip_11_codec_2_quality_5,3.72244752987524,0.102217679893734
720p_clip_11_codec_3_quality_1,1.26247621667476,0.047427027931049
720p_clip_11_codec_3_quality_2,2.24119866466016,0.09597401712556
720p_clip_11_codec_3_quality_3,3.02707693689446,0.102217763894192
720p_clip_11_codec_3_quality_4,3.66327536147255,0.103062054470142
720p_clip_11_codec_3_quality_5,3.68086815867171,0.118160606299373
720p_clip_11_codec_4_quality_1,2.01848328566916,0.083801007235447
720p_clip_11_codec_4_quality_2,2.18341519524289,0.099150457788255
720p_clip_11_codec_4_quality_3,2.88200985650509,0.099560806744633
720p_clip_11_codec_4_quality_4,3.27829483159115,0.101031195268887
720p_clip_11_codec_4_quality_5,3.60099154656072,0.110813751516554
720p_clip_12_codec_1_quality_1,2.24141776836646,0.096653443094112
720p_clip_12_codec_1_quality_2,2.60919970167046,0.095206181456127
720p_clip_12_codec_1_quality_3,2.77054388273031,0.097354410916626
720p_clip_12_codec_1_quality_4,2.75273583428867,0.095957162166276
720p_clip_12_codec_1_quality_5,2.95840886900811,0.099534655144645
720p_clip_12_codec_2_quality_1,1.79903489680663,0.093571969274585
720p_clip_12_codec_2_quality_2,2.56047048939351,0.086221118669333
720p_clip_12_codec_2_quality_3,2.96226210654753,0.087546805758878
720p_clip_12_codec_2_quality_4,3.05538532830803,0.103017801789879
720p_clip_12_codec_2_quality_5,2.93240773093524,0.103730226765429
720p_clip_12_codec_3_quality_1,1.37592418862425,0.099958440994048
720p_clip_12_codec_3_quality_2,2.23092757005337,0.091684507664647
720p_clip_12_codec_3_quality_3,2.80670828005214,0.097525098674145
720p_clip_12_codec_3_quality_4,2.71288089790635,0.101288301513683
720p_clip_12_codec_3_quality_5,2.84031379721925,0.131641303806278
720p_clip_12_codec_4_quality_1,1.81914407777944,0.100001634633791
720p_clip_12_codec_4_quality_2,2.13127777084631,0.087925295881241
720p_clip_12_codec_4_quality_3,2.77148652882053,0.087722555553797
720p_clip_12_codec_4_quality_4,2.86513624711766,0.060552580916285
720p_clip_12_codec_4_quality_5,2.88779497634896,0.086218263769504
720p_clip_1_codec_1_quality_1,1.75429865228745,0.100039091418521
720p_clip_1_codec_1_quality_2,1.96935739532668,0.107360961104409
720p_clip_1_codec_1_quality_3,2.6426464255,0.144412763234349
720p_clip_1_codec_1_quality_4,2.34719671738059,0.136303179631962
720p_clip_1_codec_1_quality_5,2.45117581337918,0.13931559304912
720p_clip_1_codec_2_quality_1,1.46067907415204,0.090218510867813
720p_clip_1_codec_2_quality_2,1.72006199126249,0.100511865444192
720p_clip_1_codec_2_quality_3,2.12596977027178,0.13828198658691
720p_clip_1_codec_2_quality_4,2.2691861433223,0.124289876384887
720p_clip_1_codec_2_quality_5,2.29751308969562,0.148903713402322
720p_clip_1_codec_3_quality_1,1.38096415999097,0.094616701647543
720p_clip_1_codec_3_quality_2,1.74949073473956,0.087689766599334
720p_clip_1_codec_3_quality_3,2.3048592458143,0.124296787610097
720p_clip_1_codec_3_quality_4,2.55095456152536,0.152431430855492
720p_clip_1_codec_3_quality_5,2.24079292123597,0.148512999781772
720p_clip_1_codec_4_quality_1,1.30668491120256,0.097392152410201
720p_clip_1_codec_4_quality_2,1.66229044205992,0.102494791574193
720p_clip_1_codec_4_quality_3,1.86065966934971,0.107227220417818
720p_clip_1_codec_4_quality_4,2.16406904449695,0.120980123793539
720p_clip_1_codec_4_quality_5,2.16374672968389,0.131811082430534
720p_clip_3_codec_1_quality_1,2.61919523786743,0.093916184645989
720p_clip_3_codec_1_quality_2,3.38375478973566,0.108781080654051
720p_clip_3_codec_1_quality_3,3.83850412610349,0.095774603991376
720p_clip_3_codec_1_quality_4,3.91566001001637,0.059781760241031
720p_clip_3_codec_1_quality_5,4.05550958429739,0.086512689121111
720p_clip_3_codec_2_quality_1,1.18959374529411,0.070509594546929
720p_clip_3_codec_2_quality_2,1.94884225634818,0.099234316545074
720p_clip_3_codec_2_quality_3,3.38336796375827,0.093652987468875
720p_clip_3_codec_2_quality_4,3.77244960151899,0.11469865302115
720p_clip_3_codec_2_quality_5,3.73917180573228,0.110250088222581
720p_clip_3_codec_3_quality_1,1.04793025195849,0.072189643965311
720p_clip_3_codec_3_quality_2,2.07028424224479,0.111909903986296
720p_clip_3_codec_3_quality_3,3.32865172432113,0.096411679323808
720p_clip_3_codec_3_quality_4,3.76550258418233,0.120951155770009
720p_clip_3_codec_3_quality_5,4.08335900433581,0.098493751828375
720p_clip_3_codec_4_quality_1,1.21592610341618,0.083473123174498
720p_clip_3_codec_4_quality_2,1.37071665205195,0.086371505083776
720p_clip_3_codec_4_quality_3,2.35956812583793,0.10372968408404
720p_clip_3_codec_4_quality_4,2.83931461631541,0.118676616686378
720p_clip_3_codec_4_quality_5,3.36150718832483,0.110900318032645
720p_clip_4_codec_1_quality_1,2.61616427605566,0.080043611563806
720p_clip_4_codec_1_quality_2,3.20318929937152,0.097888451199256
720p_clip_4_codec_1_quality_3,3.59191368471058,0.092156242449724
720p_clip_4_codec_1_quality_4,3.74942818675967,0.090886661450522
720p_clip_4_codec_1_quality_5,3.84095724463237,0.095828114061766
720p_clip_4_codec_2_quality_1,1.51311537429508,0.098013658818246
720p_clip_4_codec_2_quality_2,2.30719859046124,0.076773034686585
720p_clip_4_codec_2_quality_3,3.10924853774736,0.094377976556887
720p_clip_4_codec_2_quality_4,3.75888335373106,0.099690456021806
720p_clip_4_codec_2_quality_5,3.96234904009315,0.054207705539721
720p_clip_4_codec_3_quality_1,1.26422947699268,0.097046944732535
720p_clip_4_codec_3_quality_2,2.3651641821285,0.094829347341194
720p_clip_4_codec_3_quality_3,3.41396194529507,0.092825630903171
720p_clip_4_codec_3_quality_4,3.68820042000913,0.085209542801028
720p_clip_4_codec_3_quality_5,3.9826212693225,0.085232298627312
720p_clip_4_codec_4_quality_1,1.36811508413521,0.090357979186828
720p_clip_4_codec_4_quality_2,2.02467771280367,0.079491254997335
720p_clip_4_codec_4_quality_3,2.7349203188875,0.08904039092408
720p_clip_4_codec_4_quality_4,3.08524894607709,0.09742371274323
720p_clip_4_codec_4_quality_5,3.3695206194615,0.093821745168042
720p_clip_5_codec_1_quality_1,3.14021575482953,0.091322932876208
720p_clip_5_codec_1_quality_2,3.5062658458324,0.083590799486116
720p_clip_5_codec_1_quality_3,3.91231726308178,0.087467046980727
720p_clip_5_codec_1_quality_4,4.08959413486013,0.09069726377993
720p_clip_5_codec_1_quality_5,4.38481885609342,0.088936966501995
720p_clip_5_codec_2_quality_1,1.76888177145739,0.118413775678322
720p_clip_5_codec_2_quality_2,2.86580330604964,0.058560304358945
720p_clip_5_codec_2_quality_3,3.65151795615908,0.096405363098597
720p_clip_5_codec_2_quality_4,3.99789269822479,0.112195911133833
720p_clip_5_codec_2_quality_5,4.41824381310029,0.087813894122366
720p_clip_5_codec_3_quality_1,1.75511881883951,0.094430404357535
720p_clip_5_codec_3_quality_2,2.74431422011989,0.063654277299009
720p_clip_5_codec_3_quality_3,3.66696462700815,0.098658305695582
720p_clip_5_codec_3_quality_4,3.94724285984689,0.087100865113597
720p_clip_5_codec_3_quality_5,4.24308483106602,0.099554895501866
720p_clip_5_codec_4_quality_1,2.2303032974462,0.070648136611514
720p_clip_5_codec_4_quality_2,2.87008984445898,0.079234890582337
720p_clip_5_codec_4_quality_3,3.74028828471316,0.090359099553219
720p_clip_5_codec_4_quality_4,4.33996950916599,0.07976765112888
720p_clip_5_codec_4_quality_5,4.41156386790429,0.08592642769982
720p_clip_7_codec_1_quality_1,3.14700693593089,0.110012991155264
720p_clip_7_codec_1_quality_2,3.524839829841,0.104214106572065
720p_clip_7_codec_1_quality_3,3.94558496579601,0.088652077811464
720p_clip_7_codec_1_quality_4,4.12437018640946,0.088457224613099
720p_clip_7_codec_1_quality_5,4.13876406005961,0.096677837640796
720p_clip_7_codec_2_quality_1,1.10371730855058,0.075321015984578
720p_clip_7_codec_2_quality_2,1.64155848771691,0.103371238303709
720p_clip_7_codec_2_quality_3,3.41823556607058,0.118487992533727
720p_clip_7_codec_2_quality_4,3.87704803100437,0.097319416982685
720p_clip_7_codec_2_quality_5,4.09507548916021,0.087935932569314
720p_clip_7_codec_3_quality_1,1.21895070275122,0.092705406034917
720p_clip_7_codec_3_quality_2,2.05693905436153,0.107838976847321
720p_clip_7_codec_3_quality_3,3.39281929684578,0.093962505349956
720p_clip_7_codec_3_quality_4,3.81700583880234,0.103008679661626
720p_clip_7_codec_3_quality_5,4.31950491543485,0.093617825860237
720p_clip_7_codec_4_quality_1,1.26988499479325,0.053563877051881
720p_clip_7_codec_4_quality_2,1.47840932633563,0.097301569084412
720p_clip_7_codec_4_quality_3,2.03420191901956,0.087638499936888
720p_clip_7_codec_4_quality_4,2.94649512377442,0.113567817050222
720p_clip_7_codec_4_quality_5,3.37212408765273,0.092914931298977
720p_clip_8_codec_1_quality_1,3.18064574192591,0.109364680698
720p_clip_8_codec_1_quality_2,3.66266129669563,0.096647179998918
720p_clip_8_codec_1_quality_3,3.87209109051878,0.106650094242322
720p_clip_8_codec_1_quality_4,4.34998473391304,0.081347807998495
720p_clip_8_codec_1_quality_5,4.2245175563618,0.051379899967356
720p_clip_8_codec_2_quality_1,1.40975438275682,0.095200600012318
720p_clip_8_codec_2_quality_2,2.52095744116344,0.106849609666845
720p_clip_8_codec_2_quality_3,3.75495258937225,0.101291425377432
720p_clip_8_codec_2_quality_4,4.17653680734334,0.085839666239026
720p_clip_8_codec_2_quality_5,4.3062282987542,0.106617756606089
720p_clip_8_codec_3_quality_1,1.31613327946938,0.080722669617106
720p_clip_8_codec_3_quality_2,2.25163266194708,0.119275288028409
720p_clip_8_codec_3_quality_3,3.66490557230906,0.094354615101651
720p_clip_8_codec_3_quality_4,4.15052573563451,0.095233582109765
720p_clip_8_codec_3_quality_5,4.24025031975271,0.10018171930644
720p_clip_8_codec_4_quality_1,1.65567518035619,0.100878293124585
720p_clip_8_codec_4_quality_2,2.35909786443995,0.107935069294533
720p_clip_8_codec_4_quality_3,3.08238989607944,0.109412340265314
720p_clip_8_codec_4_quality_4,3.66666849276206,0.089480280791713
720p_clip_8_codec_4_quality_5,3.86204423481883,0.096144356068432
720p_clip_9_codec_1_quality_1,2.6372873407186,0.088216779358589
720p_clip_9_codec_1_quality_2,3.11169384596184,0.081250717344855
720p_clip_9_codec_1_quality_3,3.48503069476467,0.079167540738714
720p_clip_9_codec_1_quality_4,3.71069917825387,0.110735236622872
720p_clip_9_codec_1_quality_5,3.79793757844143,0.09365647329868
720p_clip_9_codec_2_quality_1,1.4700118254999,0.082099025029915
720p_clip_9_codec_2_quality_2,2.59631503713462,0.078747426231556
720p_clip_9_codec_2_quality_3,3.27997639705196,0.080466354916468
720p_clip_9_codec_2_quality_4,3.7209402249623,0.096225625285281
720p_clip_9_codec_2_quality_5,3.90374390796789,0.064475065020102
720p_clip_9_codec_3_quality_1,1.30169362843792,0.085736287401613
720p_clip_9_codec_3_quality_2,2.45612974214897,0.094355976742711
720p_clip_9_codec_3_quality_3,3.38295593633999,0.065544854114501
720p_clip_9_codec_3_quality_4,3.50379780724056,0.07390045032065
720p_clip_9_codec_3_quality_5,3.92022908995079,0.106265083264502
720p_clip_9_codec_4_quality_1,1.93739463884945,0.08679476242065
720p_clip_9_codec_4_quality_2,2.62670791786582,0.074874385768715
720p_clip_9_codec_4_quality_3,3.4187478380854,0.089313495885033
720p_clip_9_codec_4_quality_4,3.66556457514122,0.109135460957967
720p_clip_9_codec_4_quality_5,3.90275152648979,0.096146847019086
src_1080p_clip_10,3.49936255226598,0.059929079903685
src_1080p_clip_12,3.76498827598304,0.080827028457801
src_1080p_clip_2,4.18423519626034,0.060690945814266
src_1080p_clip_3,4.12512111588916,0.057740550827516
src_1080p_clip_4,3.90797254475539,0.058945216365858
src_1080p_clip_5,4.43906882342778,0.054315268924311
src_1080p_clip_6,4.68014056666902,0.049601801910664
src_1080p_clip_7,4.49813738499689,0.055029653368334
src_1080p_clip_8,3.67600847216962,0.076380396877579
src_1080p_clip_9,4.28866374334143,0.060887760797562
src_360p_clip_1,3.2697461043504,0.052227651701713
src_360p_clip_10,3.51654647234142,0.049386751598346
src_360p_clip_2,3.33617061908099,0.056586372730729
src_360p_clip_3,3.67092089971089,0.063134156501471
src_360p_clip_4,2.4889373583996,0.055967168924968
src_360p_clip_5,3.5047538414377,0.051183899652291
src_360p_clip_6,2.59359611120363,0.066981478365355
src_360p_clip_7,2.92765755417465,0.05761029070585
src_360p_clip_8,3.38410512362176,0.063411263127092
src_360p_clip_9,2.63837799890777,0.059756957806779
src_540p_clip_10,4.20604219897035,0.053152389462222
src_540p_clip_11,3.98184715625077,0.069017727856542
src_540p_clip_12,3.88266132151177,0.059379271792213
src_540p_clip_2,4.57172644190433,0.051362572542724
src_540p_clip_3,4.42940179531903,0.052419359703716
src_540p_clip_4,3.92920098061164,0.054632799645492
src_540p_clip_6,4.0103183882942,0.05100057420163
src_540p_clip_7,3.66541241243894,0.055887381788154
src_540p_clip_8,4.3776607670761,0.054948529126169
src_540p_clip_9,3.76790528272156,0.054644068607817
src_720p_clip_1,2.5848326664392,0.086948062686306
src_720p_clip_10,4.28623044306689,0.051898882631117
src_720p_clip_11,3.5546802446178,0.066091285307481
src_720p_clip_12,3.11017517687958,0.058652726273244
src_720p_clip_3,4.10607453845622,0.062458305314724
src_720p_clip_4,4.007202537321,0.056522473256813
src_720p_clip_5,4.49173338317738,0.054579634361192
src_720p_clip_7,4.49360405407419,0.04993719590646
src_720p_clip_8,4.36704961418555,0.053091813984424
src_720p_clip_9,3.97864438368245,0.061457801674236
